,res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,country_id,locality_verbose,cuisines,timings,average_cost_for_two,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway,type
45,3500498,South Indian Vibes Restaurant,Casual Dining,https://www.zomato.com/dehradun/south-indian-vibes-restaurant-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, First & Second Floor, Astley Hall, Rajpur Road, Karanpur, Dehradun",Dehradun,35,Karanpur,30.327873,78.046214,1,"Karanpur, Dehradun",South Indian,9 AM to 11 PM (Mon-Sun),600,"Takeaway Available, Dinner, Cash, No Alcohol Available, Breakfast, Delivery, Lunch, Indoor Seating, Air Conditioned, Table Reservation Not Required, Wifi, Pure Veg",4.3,Very Good,213,160,0.0,1,-1,Casual Dining
46,3500247,Mc Donalds,Quick Bites,https://www.zomato.com/dehradun/mcdonalds-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, Astley Hall, Karanpur, Dehradun",Dehradun,35,Karanpur,30.32801853,78.04593656,1,"Karanpur, Dehradun","Burger, Fast Food",10 AM to 11 PM,500,"Lunch, Takeaway Available, Breakfast, Dinner, Cash, Credit Card, Debit Card, Kid Friendly, Indoor Seating, Air Conditioned",4.1,Very Good,373,143,0.0,-1,-1,Quick Bites
47,3500792,Big Feast,Casual Dining,https://www.zomato.com/dehradun/big-feast-2-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"117/1, Goyal Plaza, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.35953387,78.06744754,1,"Jakhan, Dehradun","BBQ, North Indian, Chinese, Desserts",12Noon to 11PM (Mon-Sun),600,"Lunch, Cash, Delivery, Credit Card, No Alcohol Available, Dinner, Takeaway Available, Debit Card, Indoor Seating, Table booking recommended, Air Conditioned, Buffet, Group Meal, Digital Payments Accepted, Kid Friendly, Self Service, Brunch",4.2,Very Good,439,168,0.0,1,-1,Casual Dining
48,3500459,Udupi Cafe Bangalore Idli,Quick Bites,https://www.zomato.com/dehradun/udupi-cafe-bangalore-idli-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3 East Canal Road, Karanpur, Dehradun",Dehradun,35,Karanpur,30.329924600000005,78.0526412,1,"Karanpur, Dehradun",South Indian,7 AM to 10 PM (Mon-Sun),300,"Takeaway Available, Dinner, Lunch, No Alcohol Available, Cash, Breakfast, Delivery, Indoor Seating, Pure Veg, Free Parking, Digital Payments Accepted",4.0,Very Good,239,113,0.0,1,-1,Quick Bites
49,17971273,Eddies Patisserie,Bakery,https://www.zomato.com/dehradun/eddies-patisserie-khurbura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"102 Yamuna Colony, Above Punjab National Bank, Khurbura, Dehradun",Dehradun,35,Khurbura,30.33128862,78.02833054,1,"Khurbura, Dehradun",Bakery,"10:30 AM to 8:30 PM (Mon, Wed-Sun), Tue Closed",350,"Takeaway Available, Cash, Outdoor Seating, Smoking Area, Digital Payments Accepted",4.3,Very Good,234,391,0.0,-1,-1,Bakery
50,3500298,Nazims Kathi Roll,Casual Dining,https://www.zomato.com/dehradun/nazims-kathi-roll-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"nazim kathi roll opposite kumar sweets jakhan dehradun 248001, Dehradun Nagar Nigam, Dehradun (Uttarakhand), - 248001",Dehradun,35,Jakhan,30.362614,78.06815833,1,"Jakhan, Dehradun","Fast Food, Rolls",11 AM to 11 PM (Mon-Sun),300,"Delivery, Lunch, Cash, Dinner, Takeaway Available, Indoor Seating, Digital Payments Accepted",4.2,Very Good,296,8,0.0,1,-1,Casual Dining
51,3500346,Countdown Fast Food,Casual Dining,https://www.zomato.com/dehradun/countdown-fast-food-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"16B, Subhash Rd, Ashtley Hall, Irigation Colony, Karanpur, Dehradun",Dehradun,35,Karanpur,30.32687976,78.0476743,1,"Karanpur, Dehradun","North Indian, Chinese",11 AM to 11 PM (Mon-Sun),500,"Lunch, Cash, No Alcohol Available, Dinner, Takeaway Available, Indoor Seating, Air Conditioned, Table Reservation Not Required",4.1,Very Good,271,105,0.0,-1,-1,Casual Dining
52,3502054,KFC,Quick Bites,https://www.zomato.com/dehradun/kfc-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1281 & 1291, Opposite DR Manish Jain Hospital, Chakrata Road, Prem Nagar, Dehradun",Dehradun,35,Prem Nagar,30.333412,78.02408100000001,1,"Prem Nagar, Dehradun",Fast Food,11 AM to 11 PM,450,"Lunch, Cash, Delivery, Credit Card, No Alcohol Available, Dinner, Takeaway Available, Debit Card, Indoor Seating, Air Conditioned, Self Service",4.1,Very Good,181,21,0.0,1,-1,Quick Bites
53,3500801,Mussoorie Lights,Casual Dining,https://www.zomato.com/dehradun/mussoorie-lights-chukkuwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,Hotel park view  17 Rajpur Road  Opposite Gandhi Park Dehradoon,Dehradun,35,Chukkuwala,30.32767589,78.04464474,1,"Chukkuwala, Dehradun","North Indian, Continental, Italian, Mexican, Afghan","11:30AM to 11PM (Mon),11AM to 11PM (Tue-Wed),1PM to 11PM (Thu-Fri),10:30AM to 11PM (Sat-Sun)",1500,"Lunch, Serves Alcohol, Takeaway Available, Dinner, Cash, Delivery, Credit Card, Free Parking, Fullbar, Indoor Seating, Axis Bank - Dining Delights, Wifi, Live Entertainment, Outdoor Seating, Rooftop, Above 18 Only",4.1,Very Good,314,435,0.0,1,-1,Casual Dining
54,3500007,Tirupati Restaurant,Casual Dining,https://www.zomato.com/dehradun/tirupati-restaurant-chukkuwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"27 B, Rajpur Road, Opposite St. Josephs Academy, Chukkuwala, Dehradun",Dehradun,35,Chukkuwala,30.32939082,78.04674726,1,"Chukkuwala, Dehradun","South Indian, North Indian, Chinese",8 AM to 11 PM,600,"Delivery, Lunch, Takeaway Available, Breakfast, Cash, Dinner, Credit Card, Debit Card, Pure Veg, Air Conditioned, Indoor Seating, Digital Payments Accepted, Axis Bank - Dining Delights",4.1,Very Good,308,84,0.0,1,-1,Casual Dining
55,3500399,Anandpuri Restaurant,Sweet Shop,https://www.zomato.com/dehradun/anandpuri-restaurant-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"77/5, Dilaram Bazar, Hathibarkala Salwala, Dehradun",Dehradun,35,Hathibarkala Salwala,30.33623666,78.05512514,1,"Hathibarkala Salwala, Dehradun","North Indian, South Indian, Mishti, Desserts",8:30 AM to 9:30 PM (Mon-Sun),400,"Dinner, Cash, Lunch, Delivery, Indoor Seating, Pure Veg, Table Reservation Not Required",4.0,Very Good,188,45,0.0,1,-1,Sweet Shop
56,3500390,Pizza Hut,Casual Dining,https://www.zomato.com/dehradun/pizza-hut-balliwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C-1/101, Indira Nagar, Commercial Complex, Balliwala, Dehradun",Dehradun,35,Balliwala,30.32212776,78.00328206,1,"Balliwala, Dehradun",Pizza,11 AM to 11 PM (Mon-Sun),600,"Cash, Delivery, Takeaway Available, Dinner, Debit Card, Lunch, Credit Card, Indoor Seating, Air Conditioned, Digital Payments Accepted, Axis Bank - Dining Delights",3.7,Good,196,50,0.0,1,-1,Casual Dining
57,3500180,Bawarchi,Casual Dining,https://www.zomato.com/dehradun/bawarchi-majra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near ISBT, Opp. Hydle, Saharanpur Road",Dehradun,35,Majra,30.28764247,77.99623623,1,"Majra, Dehradun","North Indian, Chinese, Pizza","11AM to 4PM, 6PM to 10:30PM (Mon-Sun)",800,"Dinner, Lunch, Cash, Air Conditioned, Outdoor Seating",4.0,Very Good,197,30,0.0,1,-1,Casual Dining
58,3501147,Waffles & Crepes,Café,https://www.zomato.com/dehradun/waffles-crepes-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 Mohini, Main EC Road, Dehradun",Dehradun,35,Karanpur,30.31307718,78.04962091,1,"Karanpur, Dehradun","Cafe, French, Desserts",12 Noon to 11 PM,300,"Lunch, Cash, Credit Card, No Alcohol Available, Dinner, Takeaway Available, Debit Card, Indoor Seating",4.2,Very Good,182,232,0.0,1,-1,Café
59,18888295,The Swings Cafe,Casual Dining,https://www.zomato.com/dehradun/the-swings-cafe-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"163 A, Brothers Tower, First Floor, Near Royal Enfield Showroom, Kishanpur, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36906,78.074775,1,"Jakhan, Dehradun","Continental, Chinese, Thai, Mexican","11am – 10:30pm (Mon-Fri),11am – 11pm (Sat-Sun)",600,"Credit Card, Lunch, No Alcohol Available, Takeaway Available, Cash, Debit Card, Dinner, Delivery, Live Music, Outdoor Seating, Available for Functions, Wifi, Karaoke, Indoor Seating, Air Conditioned, Smoking Area",4.5,Excellent,136,347,0.0,1,-1,Casual Dining
60,3500059,TBistro,Quick Bites,https://www.zomato.com/dehradun/tbistro-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Saina Inn, 3, Old Survey Road, Karanpur, Dehradun",Dehradun,35,Karanpur,30.3326776,78.05211070000001,1,"Karanpur, Dehradun","North Indian, Chinese",9 AM to 10:30 PM (Mon-Sun),550,"Cash, Lunch, Serves Alcohol, Breakfast, Dinner, Outdoor Seating, Smoking Area",4.0,Very Good,432,5,0.0,-1,-1,Quick Bites
61,3500470,Subway,Quick Bites,https://www.zomato.com/dehradun/subway-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Bharat Petro Gas C-Store, Rajpur Road, Race Course, Dehradun",Dehradun,35,Race Course,30.32546,78.043408,1,"Race Course, Dehradun","Fast Food, Healthy Food, Sandwich, Salad",11 AM to 11 PM,500,"Takeaway Available, Lunch, Delivery, Dinner, Cash, Credit Card, Air Conditioned, Indoor Seating",4.1,Very Good,223,69,0.0,1,-1,Quick Bites
62,18285165,Just Cafe,Café,https://www.zomato.com/dehradun/just-cafe-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"32, New Market, Near Clock Tower, Race Course, Dehradun",Dehradun,35,Race Course,30.32464878,78.04229345,1,"Race Course, Dehradun","Cafe, Fast Food",10 AM to 11 PM,500,"Delivery, Dinner, Lunch, Cash, No Alcohol Available, Takeaway Available, Desserts and Bakes, Free Parking, City View, Table Reservation Not Required, Indoor Seating, Air Conditioned, Digital Payments Accepted",4.0,Very Good,207,181,0.0,1,-1,Café
63,3500293,Pizza Hut,Casual Dining,https://www.zomato.com/dehradun/pizza-hut-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Eleganza Mall, 542, Rajpur Road, Hathibarkala Salwala, Dehradun",Dehradun,35,Hathibarkala Salwala,30.34252763,78.06079835,1,"Hathibarkala Salwala, Dehradun",Pizza,11 AM to 11 PM (Mon-Sun),600,"Lunch, Credit Card, Dinner, Delivery, Indoor Seating, Air Conditioned, Table Reservation Not Required",3.6,Good,156,136,0.0,1,-1,Casual Dining
64,3500430,BakeMasters,Bakery,https://www.zomato.com/dehradun/bakemasters-chukkuwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19, Kwality Complex, Rajpur Road, Chukkuwala, Dehradun",Dehradun,35,Chukkuwala,30.3275735,78.0450511,1,"Chukkuwala, Dehradun","Fast Food, Desserts, Bakery","8 AM to 9:30 PM (Mon-Sat), 11 AM to 2 PM (Sun)",200,"Credit Card, Takeaway Available, Delivery, No Alcohol Available, Cash, Debit Card, Indoor Seating, Free Parking, Digital Payments Accepted, Pre-Ordering Required, Air Conditioned, Desserts and Bakes",4.3,Very Good,158,225,0.0,1,-1,Bakery
65,3501373,Patio Terrace,Café,https://www.zomato.com/dehradun/patio-terrace-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Boulevard, 59D, Rajpur Road, Chukkuwala, Dehradun",Dehradun,35,Karanpur,30.3324997,78.0476418,1,"Karanpur, Dehradun","North Indian, Italian, Continental, Chinese",7 AM to 11 PM,900,"Takeaway Available, Credit Card, Lunch, Delivery, Cash, Debit Card, Breakfast, Dinner, Brunch, Kid Friendly, Free Parking, Indoor Seating, Digital Payments Accepted, Air Conditioned, Outdoor Seating, Rooftop",4.1,Very Good,167,182,0.0,-1,-1,Café
66,3500709,Five Star Janta,Quick Bites,https://www.zomato.com/dehradun/five-star-janta-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite IMA Blood Bank, Chakrata Road, Ballupur, Dehradun",Dehradun,35,Ballupur,30.33373851,78.01657543,1,"Ballupur, Dehradun","Fast Food, Mithai, Bakery",9 AM to 11 PM (Mon-Sun),200,"No Alcohol Available, Dinner, Cash, Takeaway Available, Credit Card, Lunch, Debit Card, Free Parking, Desserts and Bakes, Indoor Seating, Table booking recommended, Wheelchair Accessible, Pure Veg",4.0,Very Good,147,125,0.0,1,-1,Quick Bites
67,3501778,CnD Bakers & Restaurant,Quick Bites,https://www.zomato.com/dehradun/cnd-bakers-restaurant-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4, Clock Tower, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.32386181,78.04136162,1,"Paltan Bazaar, Dehradun",Fast Food,11 AM to 11 PM,250,"Lunch, Cash, Credit Card, Debit Card, No Alcohol Available, Takeaway Available, Breakfast, Indoor Seating, Air Conditioned",3.6,Good,186,22,0.0,1,-1,Quick Bites
68,3500423,Cafe Cibo,Café,https://www.zomato.com/dehradun/cafe-cibo-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"44-B, East Canal Road, Near Dwarka Stores, Race Course, Dehradun",Dehradun,35,Race Course,30.31664877,78.0499991,1,"Race Course, Dehradun","Cafe, Italian, Desserts",10 AM to 10 PM (Mon-Sun),800,"Lunch, Dinner, Takeaway Available, No Alcohol Available, Debit Card, Cash, Credit Card, Desserts and Bakes, Outdoor Seating, Table Reservation Not Required, Free Wifi",3.9,Good,172,250,0.0,1,-1,Café
69,19061155,Pizza Live,Quick Bites,https://www.zomato.com/dehradun/pizza-live-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"13/1, Floor 1, Wing 5, Opposite Gurudwara Mandir, Prem Nagar, Dehradun",Dehradun,35,Prem Nagar,30.332627,77.961488,1,"Prem Nagar, Dehradun","Pizza, Sandwich, Beverages",10:30am – 11:30pm (Mon-Sun),150,"Dinner, Cash, Debit Card, Lunch, Takeaway Available, Credit Card, Indoor Seating, Pure Veg, Digital Payments Accepted",4.0,Very Good,100,6,0.0,1,-1,Quick Bites
70,18332781,Best Buddys Restro Cafe,Casual Dining,https://www.zomato.com/dehradun/best-buddys-restro-cafe-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, Shashi Arcade, Near SK Memorial Hospital, 10 E C Road, Karanpur, Dehradun",Dehradun,35,Karanpur,30.32931414,78.05282816,1,"Karanpur, Dehradun","Asian, North Indian, Street Food, Indian, Continental, Italian, Chinese",11 AM to 11 PM (Mon-Sun),1200,"No Alcohol Available, Dinner, Delivery, Credit Card, Debit Card, Lunch, Cash, Takeaway Available, Live Sports Screening, Table booking recommended, Kid Friendly, Indoor Seating, Free Wifi, Air Conditioned, All Day Breakfast, Desserts and Bakes",4.3,Very Good,215,712,0.0,-1,-1,Casual Dining
71,3500064,Old Elloras Bakers and Confectioners,Bakery,https://www.zomato.com/dehradun/old-elloras-bakers-and-confectioners-chukkuwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25, Rajpur Road, Dobhalwala,, Chukkuwala, Dehradun",Dehradun,35,Chukkuwala,30.3288,78.046307,1,"Chukkuwala, Dehradun","Desserts, Bakery",10 AM to 9:45 PM,250,"Takeaway Available, No Seating Available, Cash, Desserts and Bakes, Pre-Ordering Required, Digital Payments Accepted, Air Conditioned",4.0,Very Good,165,147,0.0,1,-1,Bakery
72,3500641,Crave More,Café,https://www.zomato.com/dehradun/crave-more-balliwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 27, Vikas Mall, Indira Nagar, Balliwala, Dehradun",Dehradun,35,"Vikas Cinemall, Indira Nagar",30.32205685,78.00303698,1,"Vikas Cinemall, Indira Nagar, Dehradun","Cafe, Continental, North Indian, Chinese",11 AM to 11 PM (Mon-Sun),400,"Delivery, Lunch, Takeaway Available, Mall Parking, No Alcohol Available, Cash, Dinner, Outdoor Seating, Indoor Seating, Air Conditioned, Digital Payments Accepted",4.0,Very Good,171,195,0.0,1,-1,Café
73,3500516,Gulab Sweets & Restaurants,Sweet Shop,https://www.zomato.com/dehradun/gulab-sweets-restaurants-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"137 Jakhan Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36171922,78.06796487,1,"Jakhan, Dehradun","Mithai, Fast Food, North Indian",8 AM to 11 PM,200,"Credit Card, Delivery, Takeaway Available, Lunch, Breakfast, Debit Card, Dinner, No Alcohol Available, Cash, Air Conditioned, Indoor Seating, Table booking recommended, Desserts and Bakes",3.5,Good,110,361,0.0,1,-1,Sweet Shop
74,3500414,Cafe Marigold,Café,https://www.zomato.com/dehradun/cafe-marigold-rajpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Shehanshahi Ashram, Old Mussorie Road, Rajpur, Dehradun",Dehradun,35,Rajpur,30.40092799,78.09529457,1,"Rajpur, Dehradun","Cafe, Chinese, Fast Food",10:30 AM to 10 PM (Mon-Sun),500,"Credit Card, Debit Card, Takeaway Available, Lunch, Cash, Dinner, No Alcohol Available, Breakfast, Outdoor Seating, Smoking Area, Table Reservation Not Required",4.2,Very Good,219,415,0.0,-1,-1,Café
75,3500563,Aura Kitchen And Spirits,Casual Dining,https://www.zomato.com/dehradun/aura-kitchen-and-spirits-kaonli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1060, GMS Road, Kaonli, Dehradun",Dehradun,35,Kaonli,30.31624531,78.011383,1,"Kaonli, Dehradun","North Indian, Continental, Thai","1 PM to 11 PM (Mon-Thu), 12 Noon to 11 PM (Fri-Sun)",800,"Credit Card, Cash, Takeaway Available, Debit Card, Lunch, Dinner, Serves Alcohol, Wheelchair Accessible, Table Reservation Not Required, Air Conditioned, Axis Bank - Dining Delights, Smoking Area, Rooftop, Live Sports Screening, Indoor Seating",4.2,Very Good,206,143,0.0,-1,-1,Casual Dining
76,3500008,Grille Restaurant,Fine Dining,https://www.zomato.com/dehradun/grille-restaurant-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4th Floor, Axiom Mall, 152 Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36347174,78.06938175,1,"Jakhan, Dehradun","North Indian, Chinese",11am – 11pm (Mon-Sun),1400,"Takeaway Available, Dinner, Cash, Debit Card, Credit Card, Serves Alcohol, Lunch, Smoking Area, Indoor Seating, Live Sports Screening, Rooftop, Fullbar, Air Conditioned, Buffet, Luxury Dining, Live Music, Above 18 Only, Nightlife",4.0,Very Good,234,229,0.0,-1,-1,Fine Dining
77,3501627,Burger Singh - Big Punjabi Burgers,Quick Bites,https://www.zomato.com/dehradun/burger-singh-big-punjabi-burgers-balliwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C1/114, Indira Nagar, Balliwala, Dehradun",Dehradun,35,Balliwala,30.3219304,78.0030623,1,"Balliwala, Dehradun","Fast Food, Burger",11 AM to 2 AM,300,"Lunch, Delivery, No Alcohol Available, Dinner, Cash, Takeaway Available, Indoor Seating, Digital Payments Accepted",3.9,Good,191,98,0.0,1,-1,Quick Bites
78,3500081,Y Cafe & Restaurant,Café,https://www.zomato.com/dehradun/y-cafe-restaurant-1-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel White House, Behind St. Josephs Academy, Subhash Road, Karanpur, Dehradun",Dehradun,35,Karanpur,30.3282211,78.04707009999998,1,"Karanpur, Dehradun",Cafe,12 Noon to 10 PM,500,"Cash, Credit Card, Dinner, Takeaway Available, Lunch, No Alcohol Available, Debit Card, Indoor Seating, Desserts and Bakes, Air Conditioned, Table Reservation Not Required",3.9,Good,196,317,0.0,1,-1,Café
79,3500483,Bikanervala,Quick Bites,https://www.zomato.com/dehradun/bikanervala-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"World Trade Park, Opposite Garhwal Mandal, 99 Hathibarkala Salwala Road",Dehradun,35,Hathibarkala Salwala,30.34026922,78.06008320000001,1,"Hathibarkala Salwala, Dehradun","Street Food, Fast Food, South Indian, Mithai, Beverages",8:30am – 10:30pm (Mon-Sun),550,"No Alcohol Available, Dinner, Cash, Delivery, Breakfast, Lunch, Takeaway Available, Credit Card, Debit Card, Free Parking, Pure Veg, Indoor Seating, Air Conditioned, Self Service",3.7,Good,124,199,0.0,-1,-1,Quick Bites
80,3500150,Kwik Bite Centre,Quick Bites,https://www.zomato.com/dehradun/kwik-bite-centre-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2/4, Clock Tower, Gandhi Road, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.323410100000004,78.04163390000001,1,"Paltan Bazaar, Dehradun","Chinese, South Indian, Fast Food",10am – 11pm (Mon-Sun),300,"Lunch, Takeaway Available, No Alcohol Available, Dinner, Cash, Indoor Seating, Air Conditioned",4.0,Very Good,291,49,0.0,-1,-1,Quick Bites
81,3501499,Nathus Sweets,Quick Bites,https://www.zomato.com/dehradun/nathus-sweets-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite IMA Blood Bank, Chakrata Road, Ballupur Road",Dehradun,35,Ballupur,30.33365748,78.01663477,1,"Ballupur, Dehradun","Mithai, North Indian, South Indian, Fast Food",9 AM to 11 PM,500,"Cash, Takeaway Available, Credit Card, Debit Card, No Alcohol Available, Dinner, Delivery, Breakfast, Lunch, Free Parking, Pure Veg, Desserts and Bakes, Indoor Seating, Air Conditioned",3.8,Good,191,39,0.0,1,-1,Quick Bites
